"scenario","model","rep","year","pvpr_2_10","clin_0_5","clin_all","relapse_all"
"tafenoquine_e1","IBM",11,30.0822,0.0174329,0.241619,0.272982,1.37103
"tafenoquine_e1","IBM",11,30.1644,0.0125363,0.171646,0.228927,1.31725
"tafenoquine_e1","IBM",11,30.2466,0.0106785,0.211687,0.182414,1.11407
"tafenoquine_e1","IBM",11,30.3288,0.00893686,0.14897,0.139558,1.11769
"tafenoquine_e1","IBM",11,30.411,0.00989927,0.166321,0.128534,1.06255
"tafenoquine_e1","IBM",11,30.4932,0.00677138,0.0975936,0.116293,1.00624
"tafenoquine_e1","IBM",11,30.5753,0.00805282,0.149369,0.111396,0.995221
"tafenoquine_e1","IBM",11,30.6575,0.00756398,0.10326,0.126085,0.941349
"tafenoquine_e1","IBM",11,30.7397,0.00773115,0.143169,0.095476,0.893558
"tafenoquine_e1","IBM",11,30.8219,0.00570582,0.0743999,0.0979307,0.9536
"tafenoquine_e1","IBM",11,30.9041,0.00542291,0.114368,0.100372,0.837249
"tafenoquine_e1","IBM",11,30.9863,0.00533205,0.0743474,0.0820126,0.825022
"tafenoquine_e1","IBM",11,31.0685,0.00576346,0.0686854,0.0844652,0.831187
"tafenoquine_e1","IBM",11,31.1507,0.00437529,0.114214,0.0930342,0.745498
"tafenoquine_e1","IBM",11,31.2329,0.00400721,0.056699,0.0685515,0.717342
"tafenoquine_e1","IBM",11,31.3151,0.00486363,0.0677903,0.0771204,0.782222
"tafenoquine_e1","IBM",11,31.3973,0.0046634,0.0734679,0.0673274,0.780997
"tafenoquine_e1","IBM",11,31.4795,0.00498197,0.0675051,0.0734478,0.713668
"tafenoquine_e1","IBM",11,31.5616,0.00408738,0.0677526,0.082017,0.653687
"tafenoquine_e1","IBM",11,31.6438,0.00332915,0.118378,0.0758963,0.72836
"tafenoquine_e1","IBM",11,31.726,0.00324153,0.0899402,0.0722208,0.646315
"tafenoquine_e1","IBM",11,31.8082,0.00255052,0.0447942,0.0783404,0.624275
"tafenoquine_e1","IBM",11,31.8904,0.00358769,0.0559893,0.0648774,0.625516
"tafenoquine_e1","IBM",11,31.9726,0.0024361,0.005609,0.0477364,0.616901
"tafenoquine_e1","IBM",11,32.0548,0.00115535,0.0168229,0.0514072,0.54712
"tafenoquine_e1","IBM",11,32.137,0.00120723,0.0393143,0.05507,0.525
"tafenoquine_e1","IBM",11,32.2192,0.00121787,0.0336939,0.0452838,0.540958
"tafenoquine_e1","IBM",11,32.3014,0.00228691,0.0280977,0.0526272,0.483436
"tafenoquine_e1","IBM",11,32.3836,0.00260851,0.0843619,0.040389,0.456518
"tafenoquine_e1","IBM",11,32.4658,0.00232272,0.04495,0.0452884,0.435748
"tafenoquine_e1","IBM",11,32.5479,0.0014776,0.0505548,0.0477391,0.414963
"tafenoquine_e1","IBM",11,32.6301,0.00200104,0.039318,0.055086,0.377033
"tafenoquine_e1","IBM",11,32.7123,0.00170512,0.0675426,0.045293,0.41743
"tafenoquine_e1","IBM",11,32.7945,0.00129915,0.0395016,0.0330516,0.364792
"tafenoquine_e1","IBM",11,32.8767,0.00184916,0.0225382,0.045293,0.33174
"tafenoquine_e1","IBM",11,32.9589,0.0017917,0.0339472,0.0428447,0.370913
"tafenoquine_e1","IBM",11,33.0411,0.00148081,0.0508215,0.0489627,0.336619
"tafenoquine_e1","IBM",11,33.1233,0.000946428,0.0280515,0.0440688,0.340309
"tafenoquine_e1","IBM",11,33.2055,0.000953378,0.0279998,0.0318275,0.29624
"tafenoquine_e1","IBM",11,33.2877,0.0015926,0.0278087,0.0428369,0.264365
"tafenoquine_e1","IBM",11,33.3699,0.00144287,0.0055345,0.0257016,0.303524
"tafenoquine_e1","IBM",11,33.4521,0.00116692,0.0609127,0.0428399,0.31212
"tafenoquine_e1","IBM",11,33.5342,0.00177733,0.0221558,0.0367203,0.291315
"tafenoquine_e1","IBM",11,33.6164,0.00241334,0.0719932,0.0563045,0.303555
"tafenoquine_e1","IBM",11,33.6986,0.00213397,0.066687,0.0563075,0.297451
"tafenoquine_e1","IBM",11,33.7808,0.00262744,0.0448224,0.047746,0.301167
"tafenoquine_e1","IBM",11,33.863,0.00263471,0.0728196,0.0526431,0.302391
"tafenoquine_e1","IBM",11,33.9452,0.00242763,0.0336075,0.0440704,0.291355
"tafenoquine_e1","IBM",11,34.0274,0.00205973,0.0671553,0.040389,0.276603
"tafenoquine_e1","IBM",11,34.1096,0.00266758,0.0615628,0.0465031,0.272899
"tafenoquine_e1","IBM",11,34.1918,0.00209971,0.0728073,0.0501696,0.270427
"tafenoquine_e1","IBM",11,34.274,0.00197014,0.0670997,0.0513967,0.302262
"tafenoquine_e1","IBM",11,34.3562,0.0017302,0.0391403,0.0354874,0.255754
"tafenoquine_e1","IBM",11,34.4384,0.00192692,0.0557524,0.050174,0.255765
"tafenoquine_e1","IBM",11,34.5205,0.00215361,0.0445822,0.0514021,0.269249
"tafenoquine_e1","IBM",11,34.6027,0.00162317,0.056028,0.0501801,0.25702
"tafenoquine_e1","IBM",11,34.6849,0.00152969,0.0281245,0.0391683,0.239906
"tafenoquine_e1","IBM",11,34.7671,0.00144277,0.0338616,0.0293763,0.242354
"tafenoquine_e1","IBM",11,34.8493,0.00209868,0.0169484,0.0440668,0.248488
"tafenoquine_e1","IBM",11,34.9315,0.00215181,0.0339214,0.0379482,0.265637
"tafenoquine_e1","IBM",11,35.0137,0.00199501,0.045324,0.0477412,0.237482
"tafenoquine_e1","IBM",11,35.0959,0.00118092,0.045463,0.0391687,0.21298
"tafenoquine_e1","IBM",11,35.1781,0.000985016,0.0400025,0.0416126,0.226421
"tafenoquine_e1","IBM",11,35.2603,0.00130244,0.04002,0.0440629,0.239898
"tafenoquine_e1","IBM",11,35.3425,0.00253118,0.0228593,0.0416164,0.219098
"tafenoquine_e1","IBM",11,35.4247,0.00149173,0.0456314,0.0403924,0.212978
"tafenoquine_e1","IBM",11,35.5068,0.0012824,0.022768,0.0305993,0.219091
"tafenoquine_e1","IBM",11,35.589,0.00244356,0.0567758,0.0538536,0.243565
"tafenoquine_e1","IBM",11,35.6712,0.00228225,0.0451914,0.0514085,0.219098
"tafenoquine_e1","IBM",11,35.7534,0.00128139,0.0337708,0.0403955,0.199529
"tafenoquine_e1","IBM",11,35.8356,0.00201414,0.0281731,0.0354963,0.22277
"tafenoquine_e1","IBM",11,35.9178,0.000914788,0.0224688,0.0428404,0.211754
"tafenoquine","IBM",11,0,0.0797886,1.09765,0.55115,4.5479
"tafenoquine","IBM",11,0.0821918,0.077394,1.02358,0.534143,4.43254
"tafenoquine","IBM",11,0.164384,0.0669262,0.97476,0.53782,4.66152
"tafenoquine","IBM",11,0.246575,0.0759602,1.09624,0.524436,4.70045
"tafenoquine","IBM",11,0.328767,0.0774473,0.990567,0.539091,4.52082
"tafenoquine","IBM",11,0.410959,0.0786882,0.986567,0.558562,4.59627
"tafenoquine","IBM",11,0.493151,0.0721916,1.02541,0.548826,4.50257
"tafenoquine","IBM",11,0.575342,0.0681215,0.954938,0.542742,4.63156
"tafenoquine","IBM",11,0.657534,0.072917,1.06366,0.568306,4.62799
"tafenoquine","IBM",11,0.739726,0.0801564,1.06005,0.553749,4.44947
"tafenoquine","IBM",11,0.821918,0.0803647,1.01038,0.550098,4.36428
"tafenoquine","IBM",11,0.90411,0.0796687,1.09451,0.558618,4.47624
"tafenoquine","IBM",11,0.986301,0.0762117,1.0672,0.546447,4.43851
"tafenoquine","IBM",11,1.06849,0.0724285,0.970729,0.522128,4.36688
"tafenoquine","IBM",11,1.15068,0.0718707,0.914699,0.539199,4.27343
"tafenoquine","IBM",11,1.23288,0.0737727,1.04319,0.545285,4.42557
"tafenoquine","IBM",11,1.31507,0.077065,1.03518,0.601274,4.39879
"tafenoquine","IBM",11,1.39726,0.0741244,0.929966,0.54285,4.47182
"tafenoquine","IBM",11,1.47945,0.0766161,1.03303,0.59884,4.45965
"tafenoquine","IBM",11,1.56164,0.0780157,1.01475,0.585451,4.32455
"tafenoquine","IBM",11,1.64384,0.0741512,1.02569,0.574496,4.35741
"tafenoquine","IBM",11,1.72603,0.0735613,0.980775,0.533113,4.49617
"tafenoquine","IBM",11,1.80822,0.069755,1.0335,0.559844,4.37043
"tafenoquine","IBM",11,1.89041,0.0714469,0.854116,0.511177,4.38517
"tafenoquine","IBM",11,1.9726,0.0717249,0.976968,0.524593,4.51199
"tafenoquine","IBM",11,2.05479,0.07034,1.02033,0.564759,4.41462
"tafenoquine","IBM",11,2.13699,0.0683212,0.951065,0.546511,4.44877
"tafenoquine","IBM",11,2.21918,0.0753939,1.02668,0.546602,4.47995
"tafenoquine","IBM",11,2.30137,0.0728681,0.957838,0.564891,4.47652
"tafenoquine","IBM",11,2.38356,0.0709641,1.00584,0.550319,4.29175
"tafenoquine","IBM",11,2.46575,0.0716483,0.950311,0.556406,4.39524
"tafenoquine","IBM",11,2.54795,0.0720599,0.948993,0.557624,4.3782
"tafenoquine","IBM",11,2.63014,0.0744336,1.01568,0.594149,4.35141
"tafenoquine","IBM",11,2.71233,0.0716109,1.09783,0.579539,4.52552
"tafenoquine","IBM",11,2.79452,0.0695241,0.998219,0.569799,4.52917
"tafenoquine","IBM",11,2.87671,0.0683038,1.05264,0.572234,4.41838
"tafenoquine","IBM",11,2.9589,0.0687456,1.00732,0.568581,4.42203
"tafenoquine","IBM",11,3.0411,0.0767731,1.20719,0.630675,4.55109
"tafenoquine","IBM",11,3.12329,0.074947,1.25184,0.691551,4.54865
"tafenoquine","IBM",11,3.20548,0.0757933,1.11425,0.669635,4.63631
"tafenoquine","IBM",11,3.28767,0.0721398,1.00045,0.655025,4.4549
"tafenoquine","IBM",11,3.36986,0.0760435,1.15327,0.648938,4.6704
"tafenoquine","IBM",11,3.45205,0.0787492,1.07194,0.623395,4.60484
"tafenoquine","IBM",11,3.53425,0.082334,1.10327,0.616126,4.71471
"tafenoquine","IBM",11,3.61644,0.0753259,1.20066,0.720843,4.62703
"tafenoquine","IBM",11,3.69863,0.0791985,1.31066,0.680661,4.63678
"tafenoquine","IBM",11,3.78082,0.0841465,1.24385,0.697715,4.60638
"tafenoquine","IBM",11,3.86301,0.0860942,1.28581,0.755013,4.77972
"tafenoquine","IBM",11,3.94521,0.0820481,1.22511,0.698996,4.7444
"tafenoquine","IBM",11,4.0274,0.0832506,1.19775,0.745271,4.74927
"tafenoquine","IBM",11,4.10959,0.083053,1.12328,0.713616,4.93686
"tafenoquine","IBM",11,4.19178,0.0848104,1.16188,0.702719,4.90199
"tafenoquine","IBM",11,4.27397,0.0816847,1.2645,0.709958,4.86376
"tafenoquine","IBM",11,4.35616,0.082995,1.2892,0.736746,4.94412
"tafenoquine","IBM",11,4.43836,0.0844291,1.24996,0.719741,4.92249
"tafenoquine","IBM",11,4.52055,0.0801679,1.21684,0.652786,4.9166
"tafenoquine","IBM",11,4.60274,0.0844786,1.27829,0.71977,5.02012
"tafenoquine","IBM",11,4.68493,0.0802353,1.19872,0.692976,5.00429
"tafenoquine","IBM",11,4.76712,0.0868195,1.27113,0.699066,5.09198
"tafenoquine","IBM",11,4.84932,0.0838382,1.23668,0.707591,4.99454
"tafenoquine","IBM",11,4.93151,0.072134,1.0324,0.618685,5.02012
"tafenoquine","IBM",11,5.0137,0.071854,1.1926,0.650407,5.06928
"tafenoquine","IBM",11,5.09589,0.0819909,1.32567,0.679648,4.99383
"tafenoquine","IBM",11,5.17808,0.0853326,1.25912,0.695482,5.20576
"tafenoquine","IBM",11,5.26027,0.0896799,1.27107,0.67234,5.17166
"tafenoquine","IBM",11,5.34247,0.0881072,1.3067,0.705226,5.13633
"tafenoquine","IBM",11,5.42466,0.0938184,1.35783,0.719842,5.14851
"tafenoquine","IBM",11,5.50685,0.0890376,1.16584,0.724714,5.13512
"tafenoquine","IBM",11,5.58904,0.0866754,1.11897,0.704008,5.0194
"tafenoquine","IBM",11,5.67123,0.0818409,1.22808,0.722278,5.15582
"tafenoquine","IBM",11,5.75342,0.0872294,1.22655,0.697983,5.12829
"tafenoquine","IBM",11,5.83562,0.0853036,1.22004,0.712605,5.28546
"tafenoquine","IBM",11,5.91781,0.0854908,1.21486,0.729659,5.31104
"tafenoquine","IBM",11,6,0.0849816,1.11503,0.646826,5.04671
"tafenoquine","IBM",11,6.08219,0.0837502,1.07047,0.656571,5.0394
"tafenoquine","IBM",11,6.16438,0.078109,1.38576,0.718713,5.00784
"tafenoquine","IBM",11,6.24658,0.0841298,1.19202,0.659073,5.00335
"tafenoquine","IBM",11,6.32877,0.0797178,1.34536,0.733387,5.01066
"tafenoquine","IBM",11,6.41096,0.0844362,1.25311,0.721269,5.09884
"tafenoquine","IBM",11,6.49315,0.0893119,1.31887,0.698127,5.04528
"tafenoquine","IBM",11,6.57534,0.0818442,1.27773,0.704313,4.97528
"tafenoquine","IBM",11,6.65753,0.0853547,1.1957,0.703142,4.9878
"tafenoquine","IBM",11,6.73973,0.0848213,1.21245,0.669058,5.06973
"tafenoquine","IBM",11,6.82192,0.0822344,1.08828,0.698358,4.95188
"tafenoquine","IBM",11,6.90411,0.0845582,1.11772,0.675249,5.14237
"tafenoquine","IBM",11,6.9863,0.0894286,1.32341,0.722878,5.11379
"tafenoquine","IBM",11,7.06849,0.0906907,1.32864,0.70714,5.0658
"tafenoquine","IBM",11,7.15068,0.0874197,1.08186,0.69014,5.11265
"tafenoquine","IBM",11,7.23288,0.0845176,1.12315,0.645049,5.13234
"tafenoquine","IBM",11,7.31507,0.0801106,1.11235,0.626808,5.00715
"tafenoquine","IBM",11,7.39726,0.0812113,1.11795,0.660954,5.02422
"tafenoquine","IBM",11,7.47945,0.0912721,1.32138,0.718283,5.0914
"tafenoquine","IBM",11,7.56164,0.0892027,1.10688,0.671996,5.08449
"tafenoquine","IBM",11,7.64384,0.0865053,1.12745,0.671996,5.0296
"tafenoquine","IBM",11,7.72603,0.0902128,1.17843,0.678108,5.10166
"tafenoquine","IBM",11,7.80822,0.092617,1.1992,0.697678,5.11915
"tafenoquine","IBM",11,7.89041,0.0792888,1.09076,0.673283,4.95937
"tafenoquine","IBM",11,7.9726,0.0781485,1.08353,0.654942,4.94316
"tafenoquine","IBM",11,8.05479,0.0820312,1.09123,0.63175,5.04912
"tafenoquine","IBM",11,8.13699,0.0783288,0.984047,0.606138,4.88569
"tafenoquine","IBM",11,8.21918,0.0798492,1.16125,0.702434,4.92436
"tafenoquine","IBM",11,8.30137,0.0799681,0.961186,0.631686,5.05593
"tafenoquine","IBM",11,8.38356,0.0813788,0.877083,0.620711,4.97788
"tafenoquine","IBM",11,8.46575,0.0783951,0.994154,0.636598,4.89522
"tafenoquine","IBM",11,8.54795,0.0764599,0.940183,0.60492,4.9662
"tafenoquine","IBM",11,8.63014,0.0783158,1.09922,0.624495,5.02767
"tafenoquine","IBM",11,8.71233,0.0789192,0.954453,0.617176,4.85813
"tafenoquine","IBM",11,8.79452,0.0762848,1.057,0.624495,4.89838
"tafenoquine","IBM",11,8.87671,0.0765649,1.00311,0.581805,4.71908
"tafenoquine","IBM",11,8.9589,0.0783187,1.04926,0.597661,4.7264
"tafenoquine","IBM",11,9.0411,0.0773977,1.03014,0.631813,4.74591
"tafenoquine","IBM",11,9.12329,0.0825438,0.908306,0.60132,4.76299
"tafenoquine","IBM",11,9.20548,0.0772673,1.0091,0.6001,4.79592
"tafenoquine","IBM",11,9.28767,0.0816542,0.957331,0.586656,4.83473
"tafenoquine","IBM",11,9.36986,0.08746,1.04129,0.618334,4.78203
"tafenoquine","IBM",11,9.45205,0.0787425,1.01365,0.590283,4.69056
"tafenoquine","IBM",11,9.53425,0.0766431,1.09458,0.653702,4.86862
"tafenoquine","IBM",11,9.61644,0.083062,1.04056,0.620773,4.73324
"tafenoquine","IBM",11,9.69863,0.079986,1.00904,0.621993,4.79544
"tafenoquine","IBM",11,9.78082,0.0767374,1.05999,0.628091,4.96131
"tafenoquine","IBM",11,9.86301,0.0800318,1.12797,0.617162,4.7019
"tafenoquine","IBM",11,9.94521,0.077778,1.11993,0.628217,4.70004
"tafenoquine","IBM",11,10.0274,0.0738096,0.969294,0.584303,4.6915
"tafenoquine","IBM",11,10.1096,0.0780619,1.22607,0.653894,4.82857
"tafenoquine","IBM",11,10.1918,0.0743931,0.96593,0.60754,4.69563
"tafenoquine","IBM",11,10.274,0.0760409,0.856808,0.570942,4.67245
"tafenoquine","IBM",11,10.3562,0.0774481,1.03334,0.616146,4.63513
"tafenoquine","IBM",11,10.4384,0.0816968,0.950476,0.628406,4.72219
"tafenoquine","IBM",11,10.5205,0.079407,0.833651,0.579597,4.79663
"tafenoquine","IBM",11,10.6027,0.0688689,0.967494,0.544197,4.59395
"tafenoquine","IBM",11,10.6849,0.0733318,0.959272,0.597923,4.5857
"tafenoquine","IBM",11,10.7671,0.0719134,0.939579,0.563791,4.63969
"tafenoquine","IBM",11,10.8493,0.0764448,0.971673,0.562571,4.57013
"tafenoquine","IBM",11,10.9315,0.0762597,1.00824,0.589418,4.57135
"tafenoquine","IBM",11,11.0137,0.0749532,1.10168,0.608943,4.55304
"tafenoquine","IBM",11,11.0959,0.0750954,1.10427,0.582096,4.77514
"tafenoquine","IBM",11,11.1781,0.0762866,1.01252,0.580876,4.67385
"tafenoquine","IBM",11,11.2603,0.0724671,1.15251,0.607739,4.62272
"tafenoquine","IBM",11,11.3425,0.0747534,1.04796,0.605343,4.69995
"tafenoquine","IBM",11,11.4247,0.0754416,0.98167,0.604123,4.62184
"tafenoquine","IBM",11,11.5068,0.071364,0.968403,0.590698,4.65724
"tafenoquine","IBM",11,11.589,0.0725628,1.0472,0.613923,4.63311
"tafenoquine","IBM",11,11.6712,0.0765278,0.918673,0.565125,4.50879
"tafenoquine","IBM",11,11.7534,0.0757792,1.01739,0.593198,4.45631
"tafenoquine","IBM",11,11.8356,0.0729773,0.942092,0.598081,4.74559
"tafenoquine","IBM",11,11.9178,0.0767992,0.934123,0.590747,4.75649
"tafenoquine","IBM",11,12,0.0768719,0.991754,0.600461,4.58645
"tafenoquine","IBM",11,12.0822,0.078523,0.990533,0.595606,4.64279
"tafenoquine","IBM",11,12.1644,0.077841,0.933268,0.541934,4.51612
"tafenoquine","IBM",11,12.2466,0.0782943,0.867789,0.563904,4.58203
"tafenoquine","IBM",11,12.3288,0.0779201,0.828056,0.578551,4.57837
"tafenoquine","IBM",11,12.411,0.0792024,0.999386,0.611507,4.61254
"tafenoquine","IBM",11,12.4932,0.0794398,1.06818,0.629815,4.69432
"tafenoquine","IBM",11,12.5753,0.0774601,0.940855,0.562684,4.56982
"tafenoquine","IBM",11,12.6575,0.081434,1.02762,0.568768,4.61239
"tafenoquine","IBM",11,12.7397,0.0769867,0.927913,0.565068,4.54007
"tafenoquine","IBM",11,12.8219,0.0794027,1.00719,0.605343,4.48637
"tafenoquine","IBM",11,12.9041,0.0752941,0.900382,0.577273,4.57059
"tafenoquine","IBM",11,12.9863,0.07157,1.01512,0.577273,4.56692
"tafenoquine","IBM",11,13.0685,0.0741028,0.998772,0.584621,4.57933
"tafenoquine","IBM",11,13.1507,0.0736562,0.998131,0.557746,4.32772
"tafenoquine","IBM",11,13.2329,0.0702299,0.952708,0.566361,4.38685
"tafenoquine","IBM",11,13.3151,0.0649473,1.02247,0.563904,4.41481
"tafenoquine","IBM",11,13.3973,0.0634137,0.958869,0.550478,4.47218
"tafenoquine","IBM",11,13.4795,0.0666307,1.05856,0.589537,4.45509
"tafenoquine","IBM",11,13.5616,0.0703572,0.95018,0.602963,4.57593
"tafenoquine","IBM",11,13.6438,0.0753885,1.12869,0.622492,4.58569
"tafenoquine","IBM",11,13.726,0.074777,1.09577,0.648161,4.4114
"tafenoquine","IBM",11,13.8082,0.0724507,1.067,0.573727,4.47751
"tafenoquine","IBM",11,13.8904,0.0761436,1.10274,0.572506,4.6069
"tafenoquine","IBM",11,13.9726,0.0719785,0.996676,0.576168,4.57028
"tafenoquine","IBM",11,14.0548,0.0751656,1.14047,0.654231,4.53202
"tafenoquine","IBM",11,14.137,0.0800919,1.12782,0.633498,4.50772
"tafenoquine","IBM",11,14.2192,0.0753787,1.35047,0.715255,4.66625
"tafenoquine","IBM",11,14.3014,0.0775133,1.12344,0.612727,4.58569
"tafenoquine","IBM",11,14.3836,0.0757066,1.15099,0.639576,4.56979
"tafenoquine","IBM",11,14.4658,0.0756585,1.19962,0.690775,4.73291
"tafenoquine","IBM",11,14.5479,0.0825953,1.07351,0.656602,4.57913
"tafenoquine","IBM",11,14.6301,0.0794026,1.07938,0.629792,4.66119
"tafenoquine","IBM",11,14.7123,0.0739435,1.01817,0.646903,4.67235
"tafenoquine","IBM",11,14.7945,0.0705812,1.13625,0.61883,4.5979
"tafenoquine","IBM",11,14.8767,0.077415,1.00239,0.615169,4.5271
"tafenoquine","IBM",11,14.9589,0.0786612,0.971611,0.601732,4.5075
"tafenoquine","IBM",11,15.0411,0.0763684,0.845997,0.61883,4.5271
"tafenoquine","IBM",11,15.1233,0.0783396,1.01567,0.626154,4.53077
"tafenoquine","IBM",11,15.2055,0.0782235,1.07706,0.720121,4.6637
"tafenoquine","IBM",11,15.2877,0.074447,0.993235,0.615107,4.51567
"tafenoquine","IBM",11,15.3699,0.073851,1.03941,0.634634,4.62062
"tafenoquine","IBM",11,15.4521,0.0729367,0.99449,0.6505,4.69141
"tafenoquine","IBM",11,15.5342,0.076886,1.10346,0.667635,4.62463
"tafenoquine","IBM",11,15.6164,0.0732549,1.05412,0.664016,4.6298
"tafenoquine","IBM",11,15.6986,0.0718494,0.981017,0.659109,4.56982
"tafenoquine","IBM",11,15.7808,0.0684191,1.05708,0.646903,4.51002
"tafenoquine","IBM",11,15.863,0.0710312,0.977863,0.620051,4.66991
"tafenoquine","IBM",11,15.9452,0.076192,1.08191,0.660367,4.61525
"tafenoquine","IBM",11,16.0274,0.0722426,1.11709,0.657955,4.63254
"tafenoquine","IBM",11,16.1096,0.0711692,1.12594,0.651851,4.58493
"tafenoquine","IBM",11,16.1918,0.0729716,1.12818,0.664058,4.66428
"tafenoquine","IBM",11,16.274,0.0750506,1.04657,0.660396,4.67526
"tafenoquine","IBM",11,16.3562,0.0741179,1.00308,0.661579,4.57368
"tafenoquine","IBM",11,16.4384,0.0729282,0.956018,0.602983,4.5834
"tafenoquine","IBM",11,16.5205,0.0769513,1.0141,0.633522,4.58845
"tafenoquine","IBM",11,16.6027,0.0717347,1.02045,0.612789,4.49582
"tafenoquine","IBM",11,16.6849,0.0741596,1.14589,0.639653,4.41775
"tafenoquine","IBM",11,16.7671,0.0751569,1.00181,0.606746,4.52679
"tafenoquine","IBM",11,16.8493,0.0735604,1.12421,0.692264,4.74695
"tafenoquine","IBM",11,16.9315,0.07789,1.26924,0.673961,4.46133
"tafenoquine","IBM",11,17.0137,0.0824826,1.1285,0.683809,4.39347
"tafenoquine","IBM",11,17.0959,0.0778897,1.1599,0.699753,4.58808
"tafenoquine","IBM",11,17.1781,0.07359,1.08698,0.671719,4.4993
"tafenoquine","IBM",11,17.2603,0.083195,1.15901,0.688818,4.63975
"tafenoquine","IBM",11,17.3425,0.0792336,0.984762,0.633859,4.58601
"tafenoquine","IBM",11,17.4247,0.074245,1.17581,0.66317,4.54693
"tafenoquine","IBM",11,17.5068,0.0777887,1.16146,0.674126,4.54424
"tafenoquine","IBM",11,17.589,0.0839594,1.15248,0.68997,4.70156
"tafenoquine","IBM",11,17.6712,0.0767636,1.06715,0.660661,4.69424
"tafenoquine","IBM",11,17.7534,0.0739949,1.0141,0.616752,4.49191
"tafenoquine","IBM",11,17.8356,0.075724,1.06912,0.65955,4.53013
"tafenoquine","IBM",11,17.9178,0.0756188,0.990434,0.64498,4.60037
"tafenoquine","IBM",11,18,0.07661,1.16267,0.690177,4.54906
"tafenoquine","IBM",11,18.0822,0.0745273,0.949806,0.605929,4.55546
"tafenoquine","IBM",11,18.1644,0.0742964,1.14853,0.65604,4.45789
"tafenoquine","IBM",11,18.2466,0.0735994,1.11682,0.690189,4.51493
"tafenoquine","IBM",11,18.3288,0.0745306,1.17904,0.666975,4.5772
"tafenoquine","IBM",11,18.411,0.0815045,1.12809,0.665771,4.55656
"tafenoquine","IBM",11,18.4932,0.0831855,1.17781,0.69269,4.50798
"tafenoquine","IBM",11,18.5753,0.0811956,1.15491,0.658501,4.66082
"tafenoquine","IBM",11,18.6575,0.0789944,1.20084,0.690316,4.57319
"tafenoquine","IBM",11,18.7397,0.0747753,1.285,0.67932,4.65994
"tafenoquine","IBM",11,18.8219,0.0724806,1.29312,0.717236,4.65409
"tafenoquine","IBM",11,18.9041,0.0710741,1.16272,0.670835,4.5932
"tafenoquine","IBM",11,18.9863,0.0764885,1.20961,0.6672,4.68506
"tafenoquine","IBM",11,19.0685,0.080057,1.2207,0.666081,4.60879
"tafenoquine","IBM",11,19.1507,0.077505,1.09255,0.666081,4.73589
"tafenoquine","IBM",11,19.2329,0.0807071,1.21916,0.689295,4.83362
"tafenoquine","IBM",11,19.3151,0.078662,1.17785,0.686858,4.71145
"tafenoquine","IBM",11,19.3973,0.0787889,1.34019,0.710079,4.68334
"tafenoquine","IBM",11,19.4795,0.0860012,1.35705,0.712523,4.68823
"tafenoquine","IBM",11,19.5616,0.0802911,1.43861,0.72725,4.80352
"tafenoquine","IBM",11,19.6438,0.0808724,1.38114,0.684443,4.76299
"tafenoquine","IBM",11,19.726,0.0817733,1.1982,0.668525,4.92289
"tafenoquine","IBM",11,19.8082,0.0800452,1.35372,0.688107,4.67253
"tafenoquine","IBM",11,19.8904,0.0843882,1.31142,0.745522,4.81534
"tafenoquine","IBM",11,19.9726,0.084973,1.1945,0.707634,4.73589
"tafenoquine","IBM",11,20.0548,0.0766578,1.17776,0.637979,4.74574
"tafenoquine","IBM",11,20.137,0.0770462,1.16423,0.700365,4.73021
"tafenoquine","IBM",11,20.2192,0.0761683,1.11127,0.683239,4.63723
"tafenoquine","IBM",11,20.3014,0.0766735,1.2686,0.686993,4.82118
"tafenoquine","IBM",11,20.3836,0.0809802,0.997097,0.647878,4.7833
"tafenoquine","IBM",11,20.4658,0.0812758,1.23713,0.674771,4.75885
"tafenoquine","IBM",11,20.5479,0.0758888,1.21279,0.728611,4.7702
"tafenoquine","IBM",11,20.6301,0.0855821,1.20973,0.717628,4.69576
"tafenoquine","IBM",11,20.7123,0.078548,1.14346,0.711556,4.74982
"tafenoquine","IBM",11,20.7945,0.0787187,1.11875,0.704251,4.73291
"tafenoquine","IBM",11,20.8767,0.0777508,0.964003,0.652899,4.67055
"tafenoquine","IBM",11,20.9589,0.0812622,1.06392,0.674945,4.75885
"tafenoquine","IBM",11,21.0411,0.0756507,0.995221,0.621204,4.65903
"tafenoquine","IBM",11,21.1233,0.0743194,1.04264,0.693365,4.75817
"tafenoquine","IBM",11,21.2055,0.0727748,1.00013,0.639514,4.63923
"tafenoquine","IBM",11,21.2877,0.0765036,1.12508,0.707961,4.88726
"tafenoquine","IBM",11,21.3699,0.0805513,1.1953,0.696915,4.91019
"tafenoquine","IBM",11,21.4521,0.0801246,1.01203,0.674923,4.83939
