"scenario","model","rep","doy","pvpr_2_10","clin_0_5"
"eir_10","IBM",3,298,0.187593,2.46355
"eir_10","IBM",3,305,0.1835,2.2703
"eir_10","IBM",3,312,0.18511,2.14866
"eir_10","IBM",3,319,0.174121,2.04599
"eir_10","IBM",3,326,0.168381,1.96978
"eir_10","IBM",3,333,0.170658,2.31106
"eir_10","IBM",3,340,0.177181,2.23836
"eir_10","IBM",3,347,0.176608,2.21287
"eir_10","IBM",3,354,0.174831,2.09148
"eir_10","IBM",3,361,0.174841,2.58499
"eir_10","IBM",3,365,0.171766,2.41493
"demography","IBM",3,4,0.0750886,1.37101
"demography","IBM",3,11,0.0762785,1.18224
"demography","IBM",3,18,0.0824477,0.868014
"demography","IBM",3,25,0.078823,1.29915
"demography","IBM",3,32,0.0790658,0.80451
"demography","IBM",3,39,0.0772931,0.989663
"demography","IBM",3,46,0.0811619,1.17742
"demography","IBM",3,53,0.086924,0.682475
"demography","IBM",3,60,0.0879531,0.869343
"demography","IBM",3,67,0.0889551,0.995737
"demography","IBM",3,74,0.0913062,1.05797
"demography","IBM",3,81,0.0870536,1.43015
"demography","IBM",3,88,0.087496,1.17562
"demography","IBM",3,95,0.092626,0.803692
"demography","IBM",3,102,0.0873632,0.990334
"demography","IBM",3,109,0.0828535,0.864929
"demography","IBM",3,116,0.0792058,1.05384
"demography","IBM",3,123,0.0815584,1.18567
"demography","IBM",3,130,0.0803131,0.81028
"demography","IBM",3,137,0.0809187,0.995228
"demography","IBM",3,144,0.0850676,0.684103
"demography","IBM",3,151,0.0811507,0.809727
"demography","IBM",3,158,0.0772043,1.18264
"demography","IBM",3,165,0.0781166,0.746803
"demography","IBM",3,172,0.0740861,1.17882
"demography","IBM",3,179,0.0827683,1.42651
"demography","IBM",3,186,0.0841494,0.996077
"demography","IBM",3,193,0.0816656,1.06159
"demography","IBM",3,200,0.079625,1.43553
"demography","IBM",3,207,0.0857605,1.05924
"demography","IBM",3,214,0.077671,0.931281
"demography","IBM",3,221,0.0753899,1.1183
"demography","IBM",3,228,0.0788989,1.18244
"demography","IBM",3,235,0.0839926,1.11811
"demography","IBM",3,242,0.0897783,1.30513
"demography","IBM",3,249,0.0907417,0.995228
"demography","IBM",3,256,0.0944276,1.49795
"demography","IBM",3,263,0.094681,1.31295
"demography","IBM",3,270,0.0960017,1.12346
"demography","IBM",3,277,0.0938855,0.877404
"demography","IBM",3,284,0.0864841,1.12945
"demography","IBM",3,291,0.0874578,1.49897
"demography","IBM",3,298,0.0866013,1.12078
"demography","IBM",3,305,0.0880914,0.622654
"demography","IBM",3,312,0.0884465,1.49769
"demography","IBM",3,319,0.0929574,1.05869
"demography","IBM",3,326,0.0905233,1.12154
"demography","IBM",3,333,0.0926309,0.558484
"demography","IBM",3,340,0.0917801,0.557346
"demography","IBM",3,347,0.0840969,1.17942
"demography","IBM",3,354,0.0790967,1.48802
"demography","IBM",3,361,0.0811135,1.29959
"demography","IBM",3,365,0.0856924,1.73191
"eir_1","IBM",4,4,0.0455072,0.482603
"eir_1","IBM",4,11,0.0453174,0.355528
"eir_1","IBM",4,18,0.043522,0.609519
"eir_1","IBM",4,25,0.044327,0.432676
"eir_1","IBM",4,32,0.044915,0.534556
"eir_1","IBM",4,39,0.0436927,0.458319
"eir_1","IBM",4,46,0.043231,0.458255
"eir_1","IBM",4,53,0.0436596,0.561813
"eir_1","IBM",4,60,0.0471357,0.79054
"eir_1","IBM",4,67,0.0506456,0.382413
"eir_1","IBM",4,74,0.0473634,0.433704
"eir_1","IBM",4,81,0.0448615,0.485746
"eir_1","IBM",4,88,0.0466529,0.511097
"eir_1","IBM",4,95,0.043777,0.409451
"eir_1","IBM",4,102,0.0423212,0.409681
"eir_1","IBM",4,109,0.0408275,0.537631
"eir_1","IBM",4,116,0.03989,0.434129
"eir_1","IBM",4,123,0.0418333,0.331332
"eir_1","IBM",4,130,0.0409132,0.483916
"eir_1","IBM",4,137,0.0406646,0.458607
"eir_1","IBM",4,144,0.0420076,0.510061
"eir_1","IBM",4,151,0.0457089,0.48395
"eir_1","IBM",4,158,0.0477024,0.510347
"eir_1","IBM",4,165,0.0449315,0.511634
"eir_1","IBM",4,172,0.046714,0.357518
"eir_1","IBM",4,179,0.0491565,0.584325
"eir_1","IBM",4,186,0.0500276,0.609095
"eir_1","IBM",4,193,0.0461183,0.508534
"eir_1","IBM",4,200,0.0431665,0.381746
"eir_1","IBM",4,207,0.0442003,0.584814
"eir_1","IBM",4,214,0.0457897,0.35533
"eir_1","IBM",4,221,0.0432411,0.405415
"eir_1","IBM",4,228,0.0396865,0.480529
"eir_1","IBM",4,235,0.0390266,0.65584
"eir_1","IBM",4,242,0.0414417,0.479997
"eir_1","IBM",4,249,0.0447873,0.50561
"eir_1","IBM",4,256,0.0448872,0.479234
"eir_1","IBM",4,263,0.0438763,0.681206
"eir_1","IBM",4,270,0.0452498,0.631619
"eir_1","IBM",4,277,0.0427406,0.682101
"eir_1","IBM",4,284,0.0427025,0.479732
"eir_1","IBM",4,291,0.042315,0.378003
"eir_1","IBM",4,298,0.0420979,0.478738
"eir_1","IBM",4,305,0.0422917,0.478078
"eir_1","IBM",4,312,0.0426994,0.527965
"eir_1","IBM",4,319,0.042994,0.377482
"eir_1","IBM",4,326,0.0423929,0.326903
"eir_1","IBM",4,333,0.0402255,0.502409
"eir_1","IBM",4,340,0.0412132,0.677832
"eir_1","IBM",4,347,0.0404793,0.426255
"eir_1","IBM",4,354,0.0400866,0.728192
"eir_1","IBM",4,361,0.0433842,0.45276
"eir_1","IBM",4,365,0.0412117,0
"eir_3","IBM",4,4,0.0885949,1.00883
"eir_3","IBM",4,11,0.0859222,1.17956
"eir_3","IBM",4,18,0.0904943,1.37625
"eir_3","IBM",4,25,0.0909547,1.15281
"eir_3","IBM",4,32,0.0901512,1.20066
"eir_3","IBM",4,39,0.0863056,1.22376
"eir_3","IBM",4,46,0.0839656,1.19849
"eir_3","IBM",4,53,0.084413,1.10494
"eir_3","IBM",4,60,0.0833124,1.13346
"eir_3","IBM",4,67,0.0868449,1.25556
"eir_3","IBM",4,74,0.0913851,0.934825
"eir_3","IBM",4,81,0.0919158,1.40271
"eir_3","IBM",4,88,0.0883758,1.13018
"eir_3","IBM",4,95,0.0874099,0.885683
"eir_3","IBM",4,102,0.087362,1.18043
"eir_3","IBM",4,109,0.0835014,1.13186
"eir_3","IBM",4,116,0.0872548,1.20195
"eir_3","IBM",4,123,0.085956,0.955241
"eir_3","IBM",4,130,0.0851096,1.02549
"eir_3","IBM",4,137,0.0829519,1.02173
"eir_3","IBM",4,144,0.0858421,0.921595
"eir_3","IBM",4,151,0.0859096,1.01719
"eir_3","IBM",4,158,0.0864626,1.06761
"eir_3","IBM",4,165,0.0858207,1.04258
"eir_3","IBM",4,172,0.0887491,1.21238
"eir_3","IBM",4,179,0.0855174,0.89776
"eir_3","IBM",4,186,0.0865733,1.14207
"eir_3","IBM",4,193,0.0839051,0.948937
"eir_3","IBM",4,200,0.0850592,1.19305
"eir_3","IBM",4,207,0.0859961,1.07067
"eir_3","IBM",4,214,0.0895184,1.2161
"eir_3","IBM",4,221,0.0876681,1.21602
"eir_3","IBM",4,228,0.0894018,1.26382
"eir_3","IBM",4,235,0.0934683,1.45699
"eir_3","IBM",4,242,0.0914395,0.849684
"eir_3","IBM",4,249,0.0880826,1.18727
"eir_3","IBM",4,256,0.0868821,1.18861
"eir_3","IBM",4,263,0.0891832,1.16265
"eir_3","IBM",4,270,0.0853689,1.1376
"eir_3","IBM",4,277,0.0857416,1.01705
"eir_3","IBM",4,284,0.0882294,1.01719
"eir_3","IBM",4,291,0.084854,1.06654
"eir_3","IBM",4,298,0.0832496,1.09129
"eir_3","IBM",4,305,0.0822702,1.0664
"eir_3","IBM",4,312,0.0816921,0.971973
"eir_3","IBM",4,319,0.0817023,1.09573
"eir_3","IBM",4,326,0.0807519,1.07095
"eir_3","IBM",4,333,0.0836916,1.43643
"eir_3","IBM",4,340,0.0859519,1.26567
"eir_3","IBM",4,347,0.0884256,1.22025
"eir_3","IBM",4,354,0.0866494,1.10065
"eir_3","IBM",4,361,0.0801532,1.29893
"eir_3","IBM",4,365,0.0831883,1.71603
"eir_10","IBM",4,4,0.170751,2.33149
"eir_10","IBM",4,11,0.167382,2.09002
"eir_10","IBM",4,18,0.167185,2.26194
"eir_10","IBM",4,25,0.169857,2.11686
"eir_10","IBM",4,32,0.172752,2.45276
"eir_10","IBM",4,39,0.176648,1.99361
"eir_10","IBM",4,46,0.17615,2.2445
"eir_10","IBM",4,53,0.183043,2.19806
"eir_10","IBM",4,60,0.182399,2.17451
"eir_10","IBM",4,67,0.182607,2.14663
"eir_10","IBM",4,74,0.177553,1.97403
"eir_10","IBM",4,81,0.177888,2.38801
"eir_10","IBM",4,88,0.175216,1.99547
"eir_10","IBM",4,95,0.176308,2.0194
"eir_10","IBM",4,102,0.170354,2.75297
"eir_10","IBM",4,109,0.176163,2.0225
"eir_10","IBM",4,116,0.174455,2.41254
"eir_10","IBM",4,123,0.17812,2.19468
"eir_10","IBM",4,130,0.181966,2.24615
"eir_10","IBM",4,137,0.185482,2.12807
"eir_10","IBM",4,144,0.181402,1.95842
"eir_10","IBM",4,151,0.173673,2.12849
"eir_10","IBM",4,158,0.169892,2.15788
"eir_10","IBM",4,165,0.17284,2.406
"eir_10","IBM",4,172,0.176978,2.27529
"eir_10","IBM",4,179,0.172974,2.29544
"eir_10","IBM",4,186,0.17584,2.22248
"eir_10","IBM",4,193,0.17953,2.37092
"eir_10","IBM",4,200,0.180516,2.17524
"eir_10","IBM",4,207,0.172719,1.92786
"eir_10","IBM",4,214,0.170114,1.70629
"eir_10","IBM",4,221,0.163612,2.07248
"eir_10","IBM",4,228,0.163103,2.33553
"eir_10","IBM",4,235,0.159778,2.55092
"eir_10","IBM",4,242,0.158269,1.91977
"eir_10","IBM",4,249,0.162766,2.52578
"eir_10","IBM",4,256,0.167452,2.45603
"eir_10","IBM",4,263,0.167805,2.31398
"eir_10","IBM",4,270,0.165497,1.84331
"eir_10","IBM",4,277,0.166305,2.13649
"eir_10","IBM",4,284,0.168325,2.22886
"eir_10","IBM",4,291,0.170962,2.17636
"eir_10","IBM",4,298,0.173525,2.12687
"eir_10","IBM",4,305,0.176172,2.15019
"eir_10","IBM",4,312,0.179477,2.36856
"eir_10","IBM",4,319,0.173272,2.00549
"eir_10","IBM",4,326,0.168455,2.31287
"eir_10","IBM",4,333,0.171041,2.77704
"eir_10","IBM",4,340,0.17551,2.17867
"eir_10","IBM",4,347,0.174947,2.64598
"eir_10","IBM",4,354,0.173457,2.45374
"eir_10","IBM",4,361,0.17305,2.33103
"eir_10","IBM",4,365,0.176733,3.22558
"demography","IBM",4,4,0.078977,1.40483
"demography","IBM",4,11,0.0825616,1.08309
"demography","IBM",4,18,0.0797331,0.76721
"demography","IBM",4,25,0.0812,0.960189
"demography","IBM",4,32,0.0762826,1.08669
"demography","IBM",4,39,0.0786492,0.828821
"demography","IBM",4,46,0.0764488,0.957168
"demography","IBM",4,53,0.0749047,0.573899
"demography","IBM",4,60,0.0752435,1.08498
"demography","IBM",4,67,0.0738082,0.955831
"demography","IBM",4,74,0.0784841,0.824644
"demography","IBM",4,81,0.077139,0.827953
"demography","IBM",4,88,0.0753448,1.08802
"demography","IBM",4,95,0.0776645,0.763199
"demography","IBM",4,102,0.0803941,0.694757
"demography","IBM",4,109,0.078392,1.01003
"demography","IBM",4,116,0.0763052,1.0739
"demography","IBM",4,123,0.0753012,0.50397
"demography","IBM",4,130,0.0753685,1.00638
"demography","IBM",4,137,0.0736607,0.565502
"demography","IBM",4,144,0.069934,1.26079
"demography","IBM",4,151,0.074182,0.694396
"demography","IBM",4,158,0.0700772,0.567358
"demography","IBM",4,165,0.0647787,0.8198
"demography","IBM",4,172,0.0644696,1.07223
"demography","IBM",4,179,0.064094,0.879367
"demography","IBM",4,186,0.0740535,1.06927
"demography","IBM",4,193,0.0724992,1.0739
"demography","IBM",4,200,0.0683429,1.19858
"demography","IBM",4,207,0.0798408,1.70207
"demography","IBM",4,214,0.0858057,1.00638
"demography","IBM",4,221,0.0868991,1.19384
"demography","IBM",4,228,0.0865311,0.878309
"demography","IBM",4,235,0.0820969,0.690574
"demography","IBM",4,242,0.0736183,0.879821
"demography","IBM",4,249,0.0801845,0.442195
"demography","IBM",4,256,0.0745301,0.69717
"demography","IBM",4,263,0.0678301,0.700331
"demography","IBM",4,270,0.0641447,1.2139
"demography","IBM",4,277,0.0779862,1.08365
"demography","IBM",4,284,0.0757443,0.701678
"demography","IBM",4,291,0.077653,0.768286
"demography","IBM",4,298,0.0803143,0.704633
"demography","IBM",4,305,0.0780892,0.769636
"demography","IBM",4,312,0.0839678,1.47152
"demography","IBM",4,319,0.0861057,0.894451
"demography","IBM",4,326,0.0874537,0.700331
"demography","IBM",4,333,0.0831158,0.826223
"demography","IBM",4,340,0.0765384,0.947232
"demography","IBM",4,347,0.0656362,0.945596
"demography","IBM",4,354,0.0675322,0.691884
"demography","IBM",4,361,0.0789474,1.69156
"demography","IBM",4,365,0.0854962,0.8753
"eir_1","IBM",5,4,0.0414372,0.400769
"eir_1","IBM",5,11,0.043597,0.399043
"eir_1","IBM",5,18,0.0431161,0.522459
"eir_1","IBM",5,25,0.0413574,0.348282
"eir_1","IBM",5,32,0.0418473,0.323604
"eir_1","IBM",5,39,0.043268,0.224033
"eir_1","IBM",5,46,0.042988,0.52221
"eir_1","IBM",5,53,0.0428759,0.223728
"eir_1","IBM",5,60,0.038878,0.397603
"eir_1","IBM",5,67,0.0381307,0.397036
"eir_1","IBM",5,74,0.0342676,0.297696
"eir_1","IBM",5,81,0.0324884,0.223181
"eir_1","IBM",5,88,0.0347146,0.446301
"eir_1","IBM",5,95,0.0392029,0.372221
"eir_1","IBM",5,102,0.0384904,0.198397
"eir_1","IBM",5,109,0.04115,0.420792
"eir_1","IBM",5,116,0.042193,0.445635
"eir_1","IBM",5,123,0.0416854,0.47001
"eir_1","IBM",5,130,0.0404399,0.271761
"eir_1","IBM",5,137,0.039998,0.419938
"eir_1","IBM",5,144,0.0394265,0.197645
"eir_1","IBM",5,151,0.042818,0.470138
"eir_1","IBM",5,158,0.0450693,0.297231
"eir_1","IBM",5,165,0.0428151,0.396928
"eir_1","IBM",5,172,0.0414425,0.446362
"eir_1","IBM",5,179,0.0387052,0.297151
"eir_1","IBM",5,186,0.0404454,0.519203
"eir_1","IBM",5,193,0.0390609,0.197391
"eir_1","IBM",5,200,0.0383751,0.271192
"eir_1","IBM",5,207,0.0391196,0.444429
"eir_1","IBM",5,214,0.0420206,0.519098
"eir_1","IBM",5,221,0.041929,0.320716
"eir_1","IBM",5,228,0.0406962,0.394701
"eir_1","IBM",5,235,0.0400299,0.419398
"eir_1","IBM",5,242,0.0410563,0.419059
"eir_1","IBM",5,249,0.0373972,0.320651
"eir_1","IBM",5,256,0.0330504,0.418493
"eir_1","IBM",5,263,0.0364836,0.295447
"eir_1","IBM",5,270,0.0363482,0.418663
"eir_1","IBM",5,277,0.0365475,0.442782
"eir_1","IBM",5,284,0.0360861,0.589502
"eir_1","IBM",5,291,0.0389695,0.515918
"eir_1","IBM",5,298,0.0398162,0.245775
"eir_1","IBM",5,305,0.0375779,0.615058
"eir_1","IBM",5,312,0.0380207,0.467192
"eir_1","IBM",5,319,0.0362088,0.245824
"eir_1","IBM",5,326,0.0360881,0.319593
"eir_1","IBM",5,333,0.0364869,0.295148
"eir_1","IBM",5,340,0.0422851,0.369284
"eir_1","IBM",5,347,0.0435822,0.49198
"eir_1","IBM",5,354,0.0405869,0.492113
"eir_1","IBM",5,361,0.0400956,0.344432
"eir_1","IBM",5,365,0.0408234,0.516266
"eir_3","IBM",5,4,0.0892729,1.35987
"eir_3","IBM",5,11,0.0832439,1.40956
"eir_3","IBM",5,18,0.0846756,1.58619
"eir_3","IBM",5,25,0.0836062,0.679937
"eir_3","IBM",5,32,0.0836062,1.08249
"eir_3","IBM",5,39,0.0842676,1.10606
"eir_3","IBM",5,46,0.0869276,1.03079
"eir_3","IBM",5,53,0.0828387,1.10675
"eir_3","IBM",5,60,0.0877139,1.23209
"eir_3","IBM",5,67,0.0902649,0.879458
"eir_3","IBM",5,74,0.0941988,1.02704
"eir_3","IBM",5,81,0.0974755,1.00233
"eir_3","IBM",5,88,0.0941189,0.777503
"eir_3","IBM",5,95,0.0885476,1.15284
"eir_3","IBM",5,102,0.0904725,1.27754
"eir_3","IBM",5,109,0.0852525,0.850058
"eir_3","IBM",5,116,0.0800639,0.725696
"eir_3","IBM",5,123,0.0784283,0.802143
"eir_3","IBM",5,130,0.0800124,0.951434
"eir_3","IBM",5,137,0.0807861,0.925253
"eir_3","IBM",5,144,0.0808546,1.17524
"eir_3","IBM",5,151,0.0830579,0.952152
"eir_3","IBM",5,158,0.0850493,1.08159
"eir_3","IBM",5,165,0.0860132,1.18204
"eir_3","IBM",5,172,0.0887412,1.05223
"eir_3","IBM",5,179,0.0875713,1.05072
"eir_3","IBM",5,186,0.0889985,1.17766
"eir_3","IBM",5,193,0.0917643,1.35566
"eir_3","IBM",5,200,0.0914418,0.954183
"eir_3","IBM",5,207,0.0917648,1.00599
"eir_3","IBM",5,214,0.0863905,1.0062
"eir_3","IBM",5,221,0.083119,1.08063
"eir_3","IBM",5,228,0.0847135,0.954708
"eir_3","IBM",5,235,0.0894116,1.02937
"eir_3","IBM",5,242,0.094582,0.953265
"eir_3","IBM",5,249,0.0910926,0.828575
"eir_3","IBM",5,256,0.0875382,1.10583
"eir_3","IBM",5,263,0.0825807,0.854801
"eir_3","IBM",5,270,0.0812451,0.855095
"eir_3","IBM",5,277,0.0831734,1.2052
"eir_3","IBM",5,284,0.0859221,1.22955
"eir_3","IBM",5,291,0.0835243,0.904772
"eir_3","IBM",5,298,0.084568,1.20669
"eir_3","IBM",5,305,0.0860316,1.08085
"eir_3","IBM",5,312,0.0898385,1.1082
"eir_3","IBM",5,319,0.0957552,1.1809
"eir_3","IBM",5,326,0.0917282,1.07662
"eir_3","IBM",5,333,0.0920487,0.773041
"eir_3","IBM",5,340,0.0917042,1.04599
"eir_3","IBM",5,347,0.0860699,0.797161
"eir_3","IBM",5,354,0.0836807,0.796834
"eir_3","IBM",5,361,0.0812555,1.12009
"eir_3","IBM",5,365,0.0885569,0.696897
"eir_10","IBM",5,4,0.166951,1.97489
"eir_10","IBM",5,11,0.164495,1.92934
"eir_10","IBM",5,18,0.161294,2.5432
"eir_10","IBM",5,25,0.16321,2.10806
"eir_10","IBM",5,32,0.162186,2.20184
"eir_10","IBM",5,39,0.162755,2.01922
"eir_10","IBM",5,46,0.167779,2.31778
"eir_10","IBM",5,53,0.169641,2.65152
"eir_10","IBM",5,60,0.172986,2.33438
"eir_10","IBM",5,67,0.175255,2.38463
"eir_10","IBM",5,74,0.183719,2.38264
"eir_10","IBM",5,81,0.183999,2.3066
"eir_10","IBM",5,88,0.178466,2.08093
"eir_10","IBM",5,95,0.171903,1.87635
"eir_10","IBM",5,102,0.172841,2.17805
"eir_10","IBM",5,109,0.172727,2.04843
"eir_10","IBM",5,116,0.176251,2.5
"eir_10","IBM",5,123,0.171784,2.27304
"eir_10","IBM",5,130,0.16828,2.47663
"eir_10","IBM",5,137,0.17123,2.29878
"eir_10","IBM",5,144,0.172235,1.96929
"eir_10","IBM",5,151,0.171325,2.04192
"eir_10","IBM",5,158,0.175545,2.47304
"eir_10","IBM",5,165,0.181478,2.22238
"eir_10","IBM",5,172,0.18291,2.19667
"eir_10","IBM",5,179,0.179558,2.19773
"eir_10","IBM",5,186,0.170386,2.35158
"eir_10","IBM",5,193,0.170609,2.09523
"eir_10","IBM",5,200,0.172933,2.24888
"eir_10","IBM",5,207,0.175379,2.35353
"eir_10","IBM",5,214,0.174158,2.48093
"eir_10","IBM",5,221,0.16683,2.37736
"eir_10","IBM",5,228,0.165988,2.12356
"eir_10","IBM",5,235,0.168435,2.37867
"eir_10","IBM",5,242,0.160957,1.64917
"eir_10","IBM",5,249,0.151337,2.49651
"eir_10","IBM",5,256,0.155484,2.19342
"eir_10","IBM",5,263,0.166427,2.44505
"eir_10","IBM",5,270,0.169527,2.6215
"eir_10","IBM",5,277,0.165439,2.11321
"eir_10","IBM",5,284,0.161539,2.26771
"eir_10","IBM",5,291,0.163275,2.55013
"eir_10","IBM",5,298,0.168874,2.01306
"eir_10","IBM",5,305,0.170094,2.03939
"eir_10","IBM",5,312,0.17436,2.59768
"eir_10","IBM",5,319,0.182385,2.21027
"eir_10","IBM",5,326,0.174377,2.15571
"eir_10","IBM",5,333,0.172819,2.0818
"eir_10","IBM",5,340,0.175758,2.15676
"eir_10","IBM",5,347,0.17562,2.12754
"eir_10","IBM",5,354,0.179951,2.35223
"eir_10","IBM",5,361,0.181391,2.22468
"eir_10","IBM",5,365,0.182892,1.59157
"demography","IBM",5,4,0.0784461,0.843652
"demography","IBM",5,11,0.0737564,0.966887
"demography","IBM",5,18,0.0662599,0.788337
"demography","IBM",5,25,0.0654896,0.667831
"demography","IBM",5,32,0.0745694,0.732197
"demography","IBM",5,39,0.0774249,1.03693
"demography","IBM",5,46,0.074197,0.305439
"demography","IBM",5,53,0.0706435,0.85609
"demography","IBM",5,60,0.0749867,0.488621
"demography","IBM",5,67,0.0796545,1.09701
"demography","IBM",5,74,0.0791352,0.73
"demography","IBM",5,81,0.0734794,0.548231
"demography","IBM",5,88,0.0707552,0.85609
"demography","IBM",5,95,0.0703166,0.920632
"demography","IBM",5,102,0.0763845,1.47153
"demography","IBM",5,109,0.0817864,0.919704
"demography","IBM",5,116,0.0854484,1.16751
"demography","IBM",5,123,0.0784438,0.553683
"demography","IBM",5,130,0.0743201,1.04602
"demography","IBM",5,137,0.0746726,0.739116
"demography","IBM",5,144,0.0718296,0.859401
"demography","IBM",5,151,0.0685266,0.673093
"demography","IBM",5,158,0.0667232,1.04093
"demography","IBM",5,165,0.0776648,0.858824
"demography","IBM",5,172,0.0843183,0.737995
"demography","IBM",5,179,0.0846851,0.614375
"demography","IBM",5,186,0.0719546,0.49018
"demography","IBM",5,193,0.0728498,1.22258
"demography","IBM",5,200,0.0805707,0.668944
"demography","IBM",5,207,0.0787765,0.547409
"demography","IBM",5,214,0.0709353,0.668721
"demography","IBM",5,221,0.0730508,0.546044
"demography","IBM",5,228,0.0737096,0.724087
"demography","IBM",5,235,0.0780988,1.26569
"demography","IBM",5,242,0.0819295,0.965449
"demography","IBM",5,249,0.0828279,1.02562
"demography","IBM",5,256,0.0772685,0.665396
"demography","IBM",5,263,0.0743215,1.09191
"demography","IBM",5,270,0.0762889,0.788337
"demography","IBM",5,277,0.0770918,1.15199
"demography","IBM",5,284,0.0778787,1.03262
"demography","IBM",5,291,0.0744069,0.911588
"demography","IBM",5,298,0.0742989,1.03056
"demography","IBM",5,305,0.0718469,0.485534
"demography","IBM",5,312,0.0710697,0.791229
"demography","IBM",5,319,0.0716452,0.731707
"demography","IBM",5,326,0.0743491,0.914481
"demography","IBM",5,333,0.0798915,0.976425
"demography","IBM",5,340,0.07063,0.852661
"demography","IBM",5,347,0.0718024,1.15353
"demography","IBM",5,354,0.0743957,0.78873
"demography","IBM",5,361,0.0770034,0.967688
"demography","IBM",5,365,0.0761905,1.26736
"eir_1","IBM",6,4,0.0454815,0.488262
"eir_1","IBM",6,11,0.0448541,0.462796
"eir_1","IBM",6,18,0.0453114,0.634104
"eir_1","IBM",6,25,0.0446464,0.463353
"eir_1","IBM",6,32,0.0410126,0.512024
"eir_1","IBM",6,39,0.0426324,0.659992
"eir_1","IBM",6,46,0.0424406,0.538492
"eir_1","IBM",6,53,0.0432141,0.490262
"eir_1","IBM",6,60,0.0436061,0.442156
"eir_1","IBM",6,67,0.0427849,0.516023
"eir_1","IBM",6,74,0.043792,0.613899
"eir_1","IBM",6,81,0.0460346,0.344247
"eir_1","IBM",6,88,0.0440063,0.368861
"eir_1","IBM",6,95,0.0454389,0.515571
"eir_1","IBM",6,102,0.0423804,0.514153
"eir_1","IBM",6,109,0.0384937,0.366368
"eir_1","IBM",6,116,0.0411073,0.488752
"eir_1","IBM",6,123,0.0463195,0.39129
"eir_1","IBM",6,130,0.0456756,0.61045
"eir_1","IBM",6,137,0.046547,0.513018
"eir_1","IBM",6,144,0.0491835,0.611513
"eir_1","IBM",6,151,0.0462459,0.269138
"eir_1","IBM",6,158,0.0447886,0.438614
"eir_1","IBM",6,165,0.0477638,0.60878
"eir_1","IBM",6,172,0.0438751,0.389697
"eir_1","IBM",6,179,0.0405425,0.609715
"eir_1","IBM",6,186,0.0394847,0.512058
"eir_1","IBM",6,193,0.0397702,0.316861
"eir_1","IBM",6,200,0.0398705,0.610286
"eir_1","IBM",6,207,0.0416196,0.537519
"eir_1","IBM",6,214,0.0389291,0.415411
"eir_1","IBM",6,221,0.039346,0.489211
"eir_1","IBM",6,228,0.0425113,0.464532
"eir_1","IBM",6,235,0.0405525,0.390557
"eir_1","IBM",6,242,0.0433119,0.366
"eir_1","IBM",6,249,0.0434719,0.341692
"eir_1","IBM",6,256,0.041848,0.586267
"eir_1","IBM",6,263,0.0445801,0.513706
"eir_1","IBM",6,270,0.0447178,0.685538
"eir_1","IBM",6,277,0.0421325,0.489604
"eir_1","IBM",6,284,0.043695,0.465093
"eir_1","IBM",6,291,0.0456056,0.417003
"eir_1","IBM",6,298,0.0451076,0.39324
"eir_1","IBM",6,305,0.0401177,0.294592
"eir_1","IBM",6,312,0.0352641,0.393372
"eir_1","IBM",6,319,0.0355355,0.541178
"eir_1","IBM",6,326,0.0354878,0.613734
"eir_1","IBM",6,333,0.0354565,0.26912
"eir_1","IBM",6,340,0.03618,0.415189
"eir_1","IBM",6,347,0.039453,0.292879
"eir_1","IBM",6,354,0.0393639,0.463322
"eir_1","IBM",6,361,0.0424498,0.293507
"eir_1","IBM",6,365,0.0418812,0
"eir_3","IBM",6,4,0.0955816,1.50857
"eir_3","IBM",6,11,0.0955151,1.04024
"eir_3","IBM",6,18,0.0995628,1.25981
"eir_3","IBM",6,25,0.0955692,0.939066
"eir_3","IBM",6,32,0.0962073,1.06291
"eir_3","IBM",6,39,0.0959047,1.36037
"eir_3","IBM",6,46,0.0973762,1.23679
"eir_3","IBM",6,53,0.0989429,0.740766
"eir_3","IBM",6,60,0.0989845,1.16203
"eir_3","IBM",6,67,0.0979021,1.26161
"eir_3","IBM",6,74,0.0953202,0.939829
"eir_3","IBM",6,81,0.101449,1.16337
"eir_3","IBM",6,88,0.0965657,1.06349
"eir_3","IBM",6,95,0.092631,1.08638
"eir_3","IBM",6,102,0.0880126,0.913488
"eir_3","IBM",6,109,0.0900972,1.18675
"eir_3","IBM",6,116,0.0900835,1.01623
"eir_3","IBM",6,123,0.087392,1.31456
"eir_3","IBM",6,130,0.0885312,1.1903
"eir_3","IBM",6,137,0.0877752,1.31375
"eir_3","IBM",6,144,0.0865267,1.11841
"eir_3","IBM",6,151,0.0866523,1.19354
"eir_3","IBM",6,158,0.0854266,1.17067
"eir_3","IBM",6,165,0.0885946,1.17099
"eir_3","IBM",6,172,0.0892857,0.870291
"eir_3","IBM",6,179,0.0925899,1.09296
"eir_3","IBM",6,186,0.0923501,1.06544
"eir_3","IBM",6,193,0.0976282,1.09259
"eir_3","IBM",6,200,0.100266,1.39427
"eir_3","IBM",6,207,0.0944379,1.14725
"eir_3","IBM",6,214,0.0900383,1.30036
"eir_3","IBM",6,221,0.0939465,1.375
"eir_3","IBM",6,228,0.0959449,0.9487
"eir_3","IBM",6,235,0.0923281,1.12338
"eir_3","IBM",6,242,0.0962349,1.07375
"eir_3","IBM",6,249,0.09078,1.12323
"eir_3","IBM",6,256,0.0871351,1.3465
